시군명,사업장명,전화번호,처리업종구분명,처리대상폐기물정보,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
화성시,삼희개발(주),031-355-1232,①ⓑ,,18540,경기도 화성시 마도면 송정리 506-38번지,경기도 화성시 마도면 송정로210번길 46,37.21717644,126.7929566
화성시,창환경(주),031-352-6931,①ⓑ,,18515,경기도 화성시 정남면 제기리 5-2번지,경기도 화성시 정남면 정남동로 241,37.14237128,127.0135243
화성시,주광기업(주),031-355-3340,①ⓒ,,18255,경기도 화성시 남양읍 북양리 75-11번지 101호 [이사],"경기도 화성시 남양읍 화성로 1444-4, 101호 [이사]",37.22177226,126.8395781
화성시,신대한정유산업(주),,②ⓓ,,18512,경기도 화성시 정남면 고지리 28-1번지,경기도 화성시 정남면 가장로 334-10,37.16105697,127.0155896
화성시,우정환경자원,,①ⓑ,,18513,경기도 화성시 정남면 수면리 46-5번지,경기도 화성시 정남면 안념길 180-61,37.15939093,127.0226392
화성시,미래환경,031-298-0388,①ⓑ,,18533,경기도 화성시 팔탄면 가재리 279-3번지 2층 1호,"경기도 화성시 팔탄면 삼천병마로 551, 2층 1호",37.15846838,126.928256
화성시,K앤H트레이딩,031-356-4702,①ⓑ,,18536,경기도 화성시 팔탄면 하저리 927-4번지,경기도 화성시 팔탄면 무하로 149-8,37.18560598,126.8605216
화성시,보림자원(주),,⑧,,18255,경기도 화성시 남양읍 북양리 490-8번지,경기도 화성시 남양읍 주석로 156-38,37.21473386,126.8463454
화성시,㈜유달,,⑧,,18543,경기도 화성시 마도면 청원리 342-1번지,경기도 화성시 마도면 청원서길 25-9,37.18031775,126.7589183
화성시,씨앤피자원,,⑧,,18556,경기도 화성시 서신면 용두리 844-5번지,경기도 화성시 서신면 궁평항로 1477 (용두리844-5),37.14806427,126.7004417
화성시,보림자원㈜,,⑧,,18255,경기도 화성시 남양읍 북양리 490-8번지,경기도 화성시 남양읍 주석로 156-38 (북양리490-8),37.21473386,126.8463454
화성시,만덕환경,,①ⓒ,,18412,경기도 화성시 병점동 382-2번지 2층,"경기도 화성시 떡전골로 96-4, 2층",37.20702249,127.0342738
화성시,㈜연우산업개발,,①ⓒ,,18593,"경기도 화성시 향남읍 평리 172번지 201호, 202호","경기도 화성시 향남읍 삼천병마로 173-3, 201호, 202호",37.12868378,126.9076419
화성시,파랑새,,⑧,,18336,경기도 화성시 정남면 백리 52번지,경기도 화성시 정남면 시청로 1560-38(백리 52),37.17209571,126.9468407
화성시,지윤산업 주식회사,,①ⓒ,,18286,경기도 화성시 매송면 야목리 81-5번지,경기도 화성시 매송면 푸른들판로 1937,37.27028847,126.885409
화성시,(주)오성개발,031-222-1071,①ⓑ,,18325,경기도 화성시 안녕동 188-359번지,경기도 화성시 안녕길 59-2 (안녕동),37.20234111,126.991853
화성시,(주)씨엔텍코리아,031-353-2961,⑦,,18559,경기도 화성시 우정읍 주곡리 161-186번지,경기도 화성시 우정읍 매바위로237번길 86-25,37.13511245,126.8019511
화성시,경기이엔티 주식회사,031-355-8060,⑨,,18269,경기도 화성시 남양읍 신남리 595-2번지,경기도 화성시 신남안길187번길 8-46,37.18858934,126.813751
화성시,천연(에코)환경,031-351-8827,①ⓑ,,18632,경기도 화성시 양감면 신왕리 11-3번지,경기도 화성시 양감면 초록로210번길 44-10,37.07278506,126.9680821
화성시,신대한정유산업(주),031-352-3831,①ⓑ,,18512,경기도 화성시 정남면 고지리 28-1번지,경기도 화성시 정남면 가장로 334-10,37.16105697,127.0155896
화성시,동남환경,031-355-4236,①ⓑ,,18284,경기도 화성시 비봉면 삼화리 542-4번지 C동 3호,"경기도 화성시 비봉면 양노로 37, C동 3호",37.23664244,126.8654458
화성시,푸른환경자원,031-224-2164,①ⓑ,,18624,경기도 화성시 향남읍 동오리 8-12번지,경기도 화성시 향남읍 동오4길 51,37.14104278,126.9626391
화성시,㈜금호자원,,⑧,,18631,경기도 화성시 양감면 대양리 553-4번지,경기도 화성시 양감면 개월안길110-51 (3동),37.08300978,126.9336049
화성시,㈜금호자원,,⑧,,18631,경기도 화성시 양감면 대양리 553-4번지,경기도 화성시 양감면 개월안길110-51 (3동),37.08300978,126.9336049
화성시,향원실업㈜,031-351-3223,①ⓐ,,18581,경기도 화성시 장안면 수촌리 990-1번지,경기도 화성시 장안면 3.1만세로 322번길 41,37.09821931,126.843229
화성시,㈜원천환경,031-353-7333,①ⓐ,,18625,경기도 화성시 향남읍 증거리 392번지,경기도 화성시 향남읍 만년로 151번길 62,37.13341936,126.9732422
화성시,(주)오성개발,031-222-1071,①ⓒ,,18566,경기도 화성시 우정읍 조암리 230-9번지,경기도 화성시 우정읍 조암북로57번길 1,37.08634406,126.8201872
화성시,삼원환경(주),031-356-6700,①ⓒ,,18279,경기도 화성시 남양읍 온석리 1-1번지,경기도 화성시 무하로 120 (온석동),37.18324177,126.8567224
화성시,(주)진흥중공업,031-352-0401,①ⓒ,,18627,경기도 화성시 양감면 사창리 195-91번지,경기도 화성시 양감면 정문송산로93번길 10-27,37.09939326,126.9798924
화성시,㈜일성코리아,,⑦,,18569,경기도 화성시 우정읍 화산리 200-17번지 71-37,"경기도 화성시 우정읍 버들로191번길 71-41, 71-37",37.07644405,126.7905193
화성시,㈜상원금속,,⑦,,18623,"경기도 화성시 향남읍 구문천리 388-19,884-3,-12,-13,-20,885-4번지","경기도 화성시 향남읍 구문천리 388-19,884-3,-12,-13,-20,885-4번지",37.08560935,126.894183
화성시,㈜제이와이,,①ⓑ,,18454,경기도 화성시 반송동 93-10번지 동탄지웰에스테이트 B동 401호,"경기도 화성시 동탄반석로 160, B동 401호",37.2028998,127.0716217
화성시,에버그린,,①ⓑ,,18269,경기도 화성시 남양읍 신남리 309번지 2층,"경기도 화성시 남양읍 남양로451번길 5-21, 2층(신남리 309-1)",37.18036861,126.8153125
화성시,한승자원,,①ⓑ,,18581,경기도 화성시 장안면 수촌리 1134-26번지 1층,"경기도 화성시 장안면 남양호로 81-43, 1층",37.08924868,126.8695122
화성시,정우,,①ⓑ,,18584,경기도 화성시 장안면 어은리 368번지 해동빌딩 203호,"경기도 화성시 장안면 3.1만세로 130, 해동빌딩 203호",37.08624965,126.827344
화성시,은광수지,,①ⓑ,,18583,경기도 화성시 장안면 독정리 698-33번지,경기도 화성시 장안면 장안로 343-26,37.08282551,126.8551529
화성시,주식회사 디에이치리싸이클링,,①ⓑ,,18544,경기도 화성시 마도면 고모리 625-53번지 (B),경기도 화성시 마도면 해운로630번길 58(B),37.17183016,126.7523104
화성시,중부그린환경,,①ⓑ,,18269,경기도 화성시 남양읍 신남리 309번지,경기도 화성시 남양읍 남양로 451번길 5-21,37.18036861,126.8153125
화성시,(주)엔에스에코,,⑤,,18524,경기도 화성시 팔탄면 율암리 134-8번지,경기도 화성시 팔탄면 밤뒤길39번길 20,37.17026863,126.8800249
화성시,(주)지케이리싸일클링,031-292-0043,⑦,,18631,경기도 화성시 양감면 대양리 769-15번지,경기도 화성시 양감면 제약단지로 237-52,37.09252037,126.9337367
화성시,주식회사 에스더블유성우,031-8047-0402,⑤,,18523,경기도 화성시 정남면 귀래리 126-3번지,경기도 화성시 정남면 내향안길 237-56,37.1322735,127.0000564
화성시,지씨티㈜,031-355-6536,⑦,,18572,경기도 화성시 우정읍 석천리 52-30번지,경기도 화성시 우정읍 석천길 20,37.05698919,126.791634
화성시,㈜희망알씨,,⑤,,18558,경기도 화성시 우정읍 호곡리 228-21번지,경기도 화성시 우정읍 범아지서길 69-6,37.12735495,126.7799463
화성시,창조환경 화성지사,031-612-1523,⑤,,18623,경기도 화성시 향남읍 구문천리 590번지,경기도 화성시 향남읍 구문천2길 119-42,37.07167399,126.9013922
화성시,㈜영도,,⑦,,18569,경기도 화성시 우정읍 화산리 359-3번지,경기도 화성시 우정읍 한말길 166-45,37.07232461,126.7920313
화성시,주식회사 세화상사,,⑦,,18544,경기도 화성시 마도면 백곡리 741-5번지 B동,"경기도 화성시 마도면 마도서길127번길 20-27, B동",37.17914808,126.7323552
화성시,㈜씨알메탈,,⑤,,18545,경기도 화성시 송산면 중송리 204-8번지,경기도 화성시 송산면 송산포도로 455-21,37.22438981,126.7024884
화성시,알.피.티㈜,,⑦,,18586,경기도 화성시 장안면 장안리 684-1번지,경기도 화성시 장안면 장호동길 8-44,37.04592416,126.8506858
화성시,유인산업개발,031-358-3488,①ⓒ,,18278,경기도 화성시 남양읍 안석리 728번지 2층,"경기도 화성시 남양로 382번길 10, 2층",37.17529348,126.8152681
화성시,정우환경,,①ⓑ,,18269,경기도 화성시 남양읍 신남리 309번지 2층,"경기도 화성시 남양읍 남양로451번길 5-21, 2층",37.18036861,126.8153125
화성시,태한산업,,①ⓑ,,18581,경기도 화성시 장안면 수촌리 405-34번지,경기도 화성시 장안면 황골길 154-28,37.10107572,126.8713049
화성시,㈜고성산업,,①ⓑ,,18551,경기도 화성시 송산면 사강리 256-11번지,경기도 화성시 송산포도로 258-17,37.21798884,126.7199131
화성시,이례자원,,①ⓑ,,18434,경기도 화성시 반송동 41-6번지 614호,"경기도 화성시 동탄지성로 112, 614호",37.20881812,127.0631472
화성시,주식회사 컴윈,031-351-4576,⑧,,18577,경기도 화성시 팔탄면 덕우리 187-5번지,경기도 화성시 팔탄면 온천로 122-9,37.1351332,126.8649547
화성시,삼성리사이클링,,①ⓑ,,18572,경기도 화성시 우정읍 석천리 689-7번지,경기도 화성시 우정읍 이화석천로 249,37.03937945,126.7788214
화성시,에드마㈜,031-497-0002,①ⓑ,,18551,경기도 화성시 송산면 사강리 390-3번지,경기도 화성시 송산면 송산포도로 275-28,37.21578912,126.7171294
화성시,은혜자원,,①ⓑ,,18269,경기도 화성시 남양읍 신남리 309번지 2층,"경기도 화성시 남양읍 남양로451번길 5-21, 2층",37.18036861,126.8153125
화성시,태종철재,,①ⓑ,,18455,경기도 화성시 반송동 106-3번지 601-b227,"경기도 화성시 노작로 147, 601-b227",37.20107649,127.073435
화성시,케이환경개발 주식회사,,①ⓒ,,18455,경기도 화성시 반송동 106-3번지 601-비08호,"경기도 화성시 노작로 147, 601-비08호",37.20107649,127.073435
화성시,화성환경개발,,①ⓑ,,18515,경기도 화성시 정남면 덕절리 123-4번지,경기도 화성시 정남면 정남동로 95-19,37.14116473,127.0294871
화성시,고온환경개발,031-351-7633,①ⓑ,,18559,경기도 화성시 우정읍 주곡리 837-17번지,경기도 화성시 우정읍 버들로 903,37.11695389,126.8166944
화성시,지우테크,,①ⓑ,,18576,경기도 화성시 팔탄면 노하리 198-8번지,경기도 화성시 팔탄면 노하길 299(노하리 198-8),37.15803375,126.8641776
화성시,(주)세경금속 화성지점,,⑦,,18541,경기도 화성시 마도면 쌍송리 30번지,경기도 화성시 마도면 쌍송북로 25,37.19508174,126.789681
화성시,대성가설재,031-871-7904,①ⓑ,,18521,경기도 화성시 정남면 백리 29번지,경기도 화성시 정남면 시청로 1589-8,37.17204658,126.9517861
화성시,주식회사 대웅환경개발,,①ⓑ,,18269,경기도 화성시 남양읍 신남리 309번지,경기도 화성시 남양읍 남양로 451번길 5-21,37.18036861,126.8153125
화성시,선풍산업(주)화성,031-352-2949,⑦,,18626,경기도 화성시 양감면 사창리 819번지,경기도 화성시 양감면 사격장길 61-14,37.09166885,126.9638656
화성시,네이처그린,,⑦,,18534,경기도 화성시 팔탄면 매곡리 231번지,경기도 화성시 3.1만세로 816-7,37.11379095,126.8878243
화성시,에코정보㈜,,⑦,,18269,경기도 화성시 남양읍 신남리 901-20번지,경기도 화성시 남양읍 신남안길 7-27,37.18605111,126.8005136
화성시,(주)제이비네트워크,031-497-0744,⑦,,18584,경기도 화성시 장안면 덕다리 105-15번지,경기도 화성시 장안면 덕다길 129,37.05727205,126.8407029
화성시,그린에코사이클(주) 화성1사업소,,⑦,,18537,경기도 화성시 마도면 석교리 450번지,경기도 화성시 마도면 석교남길 37-21,37.19251807,126.7712606
화성시,CN산업,,⑦,,18623,경기도 화성시 향남읍 구문천리 388-16번지,경기도 화성시 화성시 향남읍 발안공단로 226-38,37.08596973,126.8941464
화성시,(주)제이에스리싸이클링,031-352-7696,⑦,,18631,경기도 화성시 양감면 대양리 769-22번지,경기도 화성시 양감면 제약단지로 237-48,37.0918556,126.9342142
화성시,(주)명원테크,031-351-5028,⑦,,18574,경기도 화성시 장안면 석포리 718-96번지,경기도 화성시 장안면 매바위로 366번길 33-9,37.14693748,126.8156252
화성시,(주)와이엔피메탈,031-358-9850,⑦,,18558,경기도 화성시 우정읍 호곡리 1-119번지,경기도 화성시 우정읍 호곡공단로 69-16,37.1278379,126.7882724
화성시,제이원테크,031-357-9281,⑦,,18279,경기도 화성시 남양읍 무송리 473번지,경기도 화성시 남양읍 무하로36번길 18-6,37.17936235,126.8478557
화성시,(주)은광산업,,⑦,,18581,경기도 화성시 장안면 수촌리 745-42번지 1동,"경기도 화성시 장안면 방축말길35번길 60-40, 1동",37.10833124,126.8527195
화성시,(주)성남,,⑤,,18574,경기도 화성시 장안면 석포리 609번지,경기도 화성시 장안면 무봉길 175-34,37.13667723,126.8326173
화성시,부영EP,,⑦,,18575,경기도 화성시 팔탄면 서근리 1-19번지,경기도 화성시 팔탄면 석포로74번길 10-26,37.13707446,126.8440305
화성시,(주)중한에프티케미칼,031-366-4160,⑦,,18534,경기도 화성시 팔탄면 고주리 95-10번지,경기도 화성시 팔탄면 고주동방길 51-9,37.13394921,126.883136
화성시,제이엠콘크리트(주),031-445-9833,⑦,,18586,경기도 화성시 장안면 장안리 684-1번지,경기도 화성시 장안면 장호동길 8-44,37.04592416,126.8506858
화성시,㈜토브자원,,⑧,,18523,경기도 화성시 정남면 귀래리 131-9번지,경기도 화성시 정남면 내향안길 237-38,37.13329278,127.0002186
화성시,케이디산업건설,031-244-3031,①ⓒ,,18290,경기도 화성시 매송면 천천리 1-11번지,경기도 화성시 매송면 매송고색로 395번길 169,37.25395654,126.9382816
화성시,㈜케이씨철강,031-357-6297,⑧,,18281,경기도 화성시 남양읍 장덕리 773-20번지,경기도 화성시 남양읍 매바위로 551,37.15441348,126.8038233
화성시,( 주)엠케이그린에너지산업,031-8059-1280,①ⓑ,,18624,경기도 화성시 향남읍 동오리 224-10번지,경기도 화성시 향남읍 발안로 464번길 14-9,37.12912795,126.9571056
화성시,삼진비철,,①ⓑ,,18269,경기도 화성시 남양읍 신남리 309번지 2층,"경기도 화성시 남양읍 남양로451번길 5-21, 2층",37.18036861,126.8153125
화성시,(주)쓰리람,,①ⓑ,,18545,경기도 화성시 송산면 중송리 224-3번지,경기도 화성시 송산면 송산서로 131,37.22349599,126.699601
화성시,(주)디에스에코,031-358-1158,⑦,,18560,"경기도 화성시 우정읍 멱우리 122-1번지 116, 114","경기도 화성시 우정읍 원금의길 127, 116, 114",37.11140774,126.8131425
화성시,(주)포스벨,031-355-0006,⑦,,18552,경기도 화성시 송산면 칠곡리 217번지,경기도 화성시 송산면 당성로 361-56,37.20566942,126.7040378
