시설명,소재지도로명주소,소재지지번주소,위도,경도,업종명,전문처리분야명,처리폐기물정보,영업구역,시설·장비명,허가일자,전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-17-06,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-15-02,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-15-01,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-12-02,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-12-01,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-06-99,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-06-04,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-06-03,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-24-00,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-23-00,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-22-02,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-22-01,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-21-02,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-21-01,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-99,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-13,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-12,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-11,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-10,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-09,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-08,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-07,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
영진씨엔알,"경상북도 영주시 풍기읍 소백로 2034-8, 풍기고물상계량소",경상북도 영주시 풍기읍 산법리 52-3,36.87741324,128.5411183,폐기물수집및운반업,,51-20-06,,,2022-01-14,,경상북도 영주시,2025-07-28,5090000,경상북도 영주시
㈜굿 맨,경기도 용인시 수지구 풍덕천로190번길 24,경기도 용인시 수지구 풍덕천동 69-97,37.32446827,127.1020441,폐기물수집및운반업,,51-02-01+51-02-02+51-02-03+51-02-04+51-02-05+51-02-06+51-02-07+51-02-08+51-02-09+51-02-10+51-02-11+5,,,2006-10-16,,경기도 용인시청,2025-07-31,4050000,경기도 용인시
㈜우주산업,경기도 용인시 처인구 원삼면 가재월로 147,경기도 용인시 처인구 원삼면 가재월리 316,37.17652404,127.3281919,폐기물수집및운반업,,51-03-01+,,,2006-05-02,031-336-9183,경기도 용인시청,2025-07-31,4050000,경기도 용인시
케이씨환경산업㈜,경기도 용인시 처인구 백암면 죽양대로 829,경기도 용인시 처인구 백암면 백봉리 599-2,37.14037958,127.3932768,폐기물수집및운반업,,51-02-01+51-03-01,,,2006-01-26,031-323-5893,경기도 용인시청,2025-07-31,4050000,경기도 용인시
㈜한우리환경,경기도 용인시 처인구 이동읍 백자로 117,경기도 용인시 처인구 이동읍 서리 687,37.21304847,127.1701475,폐기물수집및운반업,,91-10-01+91-10-02+91-10-03+91-11-00+91-12-00+91-13-01+91-13-02+91-14-00+91-15-00+91-16-00+91-17-01+9,경기도 용인시청,,2003-12-24,031-286-2777,경기도 용인시청,2025-07-31,4050000,경기도 용인시
㈜청우실업,경기도 용인시 처인구 양지면 양주로 199,경기도 용인시 처인구 양지면 주북리 261-1,37.24395525,127.2620003,폐기물수집및운반업,,91-10-01+91-10-02+91-10-03+91-11-00+91-12-00+91-13-01+91-13-02+91-14-00+91-15-00+91-16-00+91-17-01+9,경기도 용인시청,,2003-12-24,031-338-5001,경기도 용인시청,2025-07-31,4050000,경기도 용인시
㈜고려환경,경기도 용인시 처인구 모현읍 갈월로49번길 21,경기도 용인시 처인구 모현읍 갈담리 275-1,37.3245259,127.2487847,폐기물수집및운반업,,91-10-01+91-10-02+91-10-03+91-11-00+91-12-00+91-13-01+91-13-02+91-14-00+91-15-00+91-16-00+91-17-01+9,경기도 용인시청,,2003-12-24,031-323-3663,경기도 용인시청,2025-07-31,4050000,경기도 용인시
㈜청우실업,경기도 용인시 기흥구 이현로30번길 45-21,경기도 용인시 기흥구 보정동 488-23,37.31196601,127.0997836,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2003-04-29,031-323-3344,경기도 용인시청,2025-07-31,4050000,경기도 용인시
그린자원,경기도 용인시 처인구 이동읍 화산로 19,경기도 용인시 처인구 이동읍 화산리 664-1,37.14536349,127.2039776,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2003-04-09,031-333-2342,경기도 용인시청,2025-07-31,4050000,경기도 용인시
용인도시공사,경기도 용인시 처인구 금령로 47,경기도 용인시 처인구 김량장동 254-134,37.23537612,127.2016226,폐기물수집및운반업,,91-10-01+91-10-02+91-10-03+91-11-00+91-12-00+91-13-01+91-13-02+91-14-00+91-15-00+91-16-00+91-17-01+9,경기도 용인시청,,2002-07-29,031-283-6581,경기도 용인시청,2025-07-31,4050000,경기도 용인시
광명자원개발㈜,경기도 용인시 처인구 포곡읍 부곡로 29-1,경기도 용인시 처인구 포곡읍 전대리 171-6,37.28042031,127.2186531,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2001-08-06,031-322-0013,경기도 용인시청,2025-07-31,4050000,경기도 용인시
용문산업㈜,경기도 용인시 처인구 백암면 가창로 29,경기도 용인시 처인구 백암면 가창리 299-5,37.19176346,127.3644551,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2001-07-21,031-338-8787,경기도 용인시청,2025-07-31,4050000,경기도 용인시
(주)세신환경,경상북도 청도군 화양읍 청려로 1832-10,,35.650730,128.718500,폐기물수집및운반업,,40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-02-06+40-02-08+40-02-09+40-03-12+40-04-10+40-04-11+4,,,2017-12-14,,경상북도 청도군청,2025-07-07,5190000,경상북도 청도군
대구자원환경,경기도 여주시 여흥로11번길 19,경기도 여주시 하동 126-5,37.29921682,127.6284957,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2023-02-13,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
㈜여주자원환경,경기도 여주시 북내면 고달사로 180,경기도 여주시 북내면 상교리 428-5,37.38574406,127.6552887,폐기물수집및운반업,,51-38-01,,,2022-10-05,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
㈜한강환경,경기도 여주시 현암로 11-21,경기도 여주시 현암동 666-1,37.31286659,127.6318093,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2022-09-05,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
신대성환경,경기도 여주시 청심로 79,경기도 여주시 하동 123,37.30039247,127.6292436,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2022-02-18,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
도원환경,경기도 여주시 가남읍 태평중앙1길 15-12,경기도 여주시 가남읍 태평리 112-20,37.20113205,127.5455518,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2022-01-18,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
우성환경자원,경기도 여주시 가남읍 경충대로 1162-20,경기도 여주시 가남읍 심석리 118,37.19704872,127.5542481,폐기물수집및운반업,,51-03-07+51-03-08+51-03-99+51-18-01+51-18-02+51-18-03+51-18-99+51-20-21+51-20-22+51-20-23+51-20-24+5,,,2021-08-26,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
가을환경,,경기도 여주시 홍문동 181,37.29171905,127.6368229,폐기물수집및운반업,,51-38-01,,,2021-08-09,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
에코퓨리㈜,경기도 여주시 가남읍 양귀1길 13,경기도 여주시 가남읍 양귀리  348-1,37.20956451,127.5834077,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2021-04-26,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
보라산업,경기도 여주시 세종로14번길 23,경기도 여주시 하동 270-2,37.29729295,127.6342747,폐기물수집및운반업,,51-38-01+51-17-29+51-17-99,,,2021-10-19,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
예성왕겨,경기도 여주시 가남읍 양화로 186,경기도 여주시 가남읍 오산리 242-2,37.23946397,127.5589095,폐기물수집및운반업,,51-19-00,,,2021-05-10,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
우성환경자원,경기도 여주시 가남읍 경충대로 1162-20,경기도 여주시 가남읍 심석리 118,37.19704872,127.5542481,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2021-03-23,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
㈜해성골재건기,경기도 여주시 가남읍 여주남로 1234-8,경기도 여주시 가남읍 심석리 417-6,37.20165641,127.5479644,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2021-01-18,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
㈜세기물류,경기도 여주시 점동면 청안로 5,경기도 여주시 점동면 청안리 32,37.19558003,127.6619394,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2021-01-05,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
경인산업,경기도 여주시 점곡길 10-3,경기도 여주시 멱곡동 376-8,37.24590898,127.6515791,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2020-10-08,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
에스케이산업,경기도 여주시 북내면 여양2로 272,경기도 여주시 북내면 당우리 193-9,37.32722639,127.6806921,폐기물수집및운반업,,51-38-01,,,2020-08-03,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
케이환경,경기도 여주시 여양로 115,경기도 여주시 상동 116-5,37.29409455,127.6456467,폐기물수집및운반업,,51-03-01+51-03-02+51-03-03+51-03-04+51-03-05+51-03-06+51-03-07+51-03-08+51-03-99+51-15-02+51-20-99+5,,,2020-07-20,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
도원환경,경기도 여주시 가남읍 태평중앙1길 15-12,경기도 여주시 가남읍 태평리 112-20,37.20113205,127.5455518,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2020-05-29,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
현대환경㈜,경기도 여주시 가남읍 대신리길 213,경기도 여주시 가남읍 대신리 662,37.18093107,127.5361701,폐기물수집및운반업,,40-02-06+40-02-07+40-02-08+40-02-09+40-01-01+40-01-02+40-01-03+40-01-04+40-01-05+40-04-13+40-03-10+4,,,2020-04-27,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
제이에스그린,경기도 여주시 가남읍 은봉길 49,경기도 여주시 가남읍 건장리 32-5,37.18980333,127.5551947,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2020-03-25,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
진흥㈜,경기도 여주시 가남읍 오산2길 109,경기도 여주시 가남읍 오산리 54-14,37.23356898,127.5686505,폐기물수집및운반업,,51-01-01+51-01-02+51-01-03+51-01-04+51-01-05+51-01-06+51-01-07+51-01-08+51-01-99+51-02-01+51-02-02+5,,,2020-02-04,,경기도 여주시청,2025-06-29,5700000,경기도 여주시
